Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,,
2017-02-07 00:00:00+00:00,503.6710510253906,506.79998779296875,524.7999877929688,502.0,524.7999877929688,7987282
2017-02-08 00:00:00+00:00,509.8824768066406,513.0499877929688,514.9500122070312,506.29998779296875,512.3499755859375,5975054
2017-02-09 00:00:00+00:00,509.6836853027344,512.8499755859375,518.0,505.75,515.4000244140625,4099871
2017-02-10 00:00:00+00:00,506.4040832519531,509.54998779296875,514.7999877929688,506.5,513.0,4732032
2017-02-13 00:00:00+00:00,502.1803283691406,505.29998779296875,512.7000122070312,503.29998779296875,512.7000122070312,4700518
2017-02-14 00:00:00+00:00,479.0738525390625,482.04998779296875,506.70001220703125,466.54998779296875,503.0,14901414
2017-02-15 00:00:00+00:00,433.75543212890625,436.45001220703125,453.0,434.3500061035156,449.04998779296875,38638630
2017-02-16 00:00:00+00:00,443.2464294433594,446.0,447.6000061035156,435.3999938964844,442.54998779296875,11622714
2017-02-17 00:00:00+00:00,450.153564453125,452.95001220703125,456.6000061035156,442.3999938964844,447.8999938964844,10063504
2017-02-20 00:00:00+00:00,452.6380920410156,455.45001220703125,458.45001220703125,449.0,451.5,5866707
2017-02-21 00:00:00+00:00,455.818359375,458.6499938964844,462.79998779296875,454.5,456.8999938964844,6875914
2017-02-22 00:00:00+00:00,457.2096862792969,460.04998779296875,466.70001220703125,455.79998779296875,460.25,7315280
2017-02-23 00:00:00+00:00,459.4955139160156,462.3500061035156,464.70001220703125,457.25,464.0,9492419
2017-02-27 00:00:00+00:00,454.97357177734375,457.79998779296875,464.0,455.1000061035156,464.0,5510484
2017-02-28 00:00:00+00:00,453.9300842285156,456.75,460.0,454.1000061035156,460.0,5722402
2017-03-01 00:00:00+00:00,446.6751403808594,449.45001220703125,455.8999938964844,448.0,455.8999938964844,8367579
2017-03-02 00:00:00+00:00,458.8495178222656,461.70001220703125,467.8999938964844,453.20001220703125,457.8500061035156,13667695
2017-03-03 00:00:00+00:00,457.1103210449219,459.95001220703125,466.8500061035156,458.6000061035156,463.29998779296875,7085620
2017-03-06 00:00:00+00:00,467.8933410644531,470.79998779296875,472.70001220703125,462.1000061035156,462.5,4036291
2017-03-07 00:00:00+00:00,464.6633605957031,467.54998779296875,475.8999938964844,466.04998779296875,469.5,7114541
2017-03-08 00:00:00+00:00,459.9427185058594,462.79998779296875,469.6000061035156,461.1499938964844,469.3999938964844,5351597
2017-03-09 00:00:00+00:00,464.71307373046875,467.6000061035156,469.70001220703125,462.0,462.45001220703125,3837624
2017-03-10 00:00:00+00:00,466.203857421875,469.1000061035156,471.8500061035156,465.1000061035156,471.0,5766815
2017-03-14 00:00:00+00:00,466.84979248046875,469.75,483.0,468.45001220703125,481.0,6348198
2017-03-15 00:00:00+00:00,470.5269775390625,473.45001220703125,476.54998779296875,470.6499938964844,475.0,4801312
2017-03-16 00:00:00+00:00,477.9806823730469,480.95001220703125,482.0,476.1499938964844,478.70001220703125,6272947
2017-03-17 00:00:00+00:00,473.5581359863281,476.5,484.20001220703125,471.70001220703125,481.3500061035156,6338248
2017-03-20 00:00:00+00:00,473.06121826171875,476.0,478.20001220703125,470.75,476.54998779296875,2871104
2017-03-21 00:00:00+00:00,470.8251037597656,473.75,478.04998779296875,470.6499938964844,478.0,4685410
2017-03-22 00:00:00+00:00,457.06060791015625,459.8999938964844,469.95001220703125,458.5,469.95001220703125,4695648
2017-03-23 00:00:00+00:00,469.9803771972656,472.8999938964844,477.0,461.29998779296875,461.29998779296875,8665384
2017-03-24 00:00:00+00:00,467.49578857421875,470.3999938964844,474.79998779296875,467.54998779296875,470.75,4296510
2017-03-27 00:00:00+00:00,461.8807067871094,464.75,469.1499938964844,462.1000061035156,469.0,4417413
2017-03-28 00:00:00+00:00,469.48345947265625,472.3999938964844,473.0,467.5,467.5,2982614
2017-03-29 00:00:00+00:00,466.1541442871094,469.04998779296875,475.0,463.6000061035156,474.8999938964844,6680569
2017-03-30 00:00:00+00:00,465.5081481933594,468.3999938964844,469.79998779296875,462.8500061035156,463.5,9482785
2017-03-31 00:00:00+00:00,462.9739074707031,465.8500061035156,472.5,464.5,466.5,6400088
2017-04-03 00:00:00+00:00,467.49578857421875,470.3999938964844,472.29998779296875,467.6000061035156,468.25,2951896
2017-04-05 00:00:00+00:00,470.57666015625,473.5,475.0,467.25,470.3999938964844,5287168
2017-04-06 00:00:00+00:00,470.2785339355469,473.20001220703125,478.5,470.6000061035156,474.29998779296875,6703078
2017-04-07 00:00:00+00:00,465.40875244140625,468.29998779296875,480.54998779296875,466.6499938964844,468.45001220703125,8089461
2017-04-10 00:00:00+00:00,471.968017578125,474.8999938964844,478.29998779296875,467.54998779296875,471.6499938964844,5437523
2017-04-11 00:00:00+00:00,469.3343811035156,472.25,478.3500061035156,471.1000061035156,477.8999938964844,4887918
2017-04-12 00:00:00+00:00,461.6819152832031,464.54998779296875,471.54998779296875,461.6000061035156,468.70001220703125,5991598
2017-04-13 00:00:00+00:00,450.5510559082031,453.3500061035156,463.3500061035156,451.20001220703125,461.8500061035156,5930185
2017-04-17 00:00:00+00:00,446.42669677734375,449.20001220703125,455.70001220703125,447.29998779296875,452.0,4913930
2017-04-18 00:00:00+00:00,440.9606628417969,443.70001220703125,455.75,442.5,452.0,4235130
2017-04-19 00:00:00+00:00,440.3146667480469,443.04998779296875,449.5,438.29998779296875,443.0,6319332
2017-04-20 00:00:00+00:00,441.2091064453125,443.95001220703125,447.8500061035156,442.1000061035156,447.8500061035156,3288900
2017-04-21 00:00:00+00:00,437.8797912597656,440.6000061035156,448.45001220703125,437.6000061035156,446.75,5325590
2017-04-24 00:00:00+00:00,441.1097106933594,443.8500061035156,449.0,438.75,439.79998779296875,6214069
2017-04-25 00:00:00+00:00,442.8985900878906,445.6499938964844,447.75,443.29998779296875,445.8500061035156,5894090
2017-04-26 00:00:00+00:00,448.0168151855469,450.79998779296875,454.3999938964844,445.5,446.0,8438042
2017-04-27 00:00:00+00:00,452.5387268066406,455.3500061035156,460.8999938964844,452.70001220703125,455.0,10589249
2017-04-28 00:00:00+00:00,456.0668029785156,458.8999938964844,462.0,454.3999938964844,457.1000061035156,5126904
2017-05-02 00:00:00+00:00,448.4640197753906,451.25,457.20001220703125,448.54998779296875,456.6000061035156,6071958
2017-05-03 00:00:00+00:00,443.8427429199219,446.6000061035156,456.0,444.6499938964844,451.3500061035156,5158586
2017-05-04 00:00:00+00:00,433.80511474609375,436.5,448.1000061035156,435.1499938964844,446.6499938964844,6204022
2017-05-05 00:00:00+00:00,417.0094299316406,419.6000061035156,436.5,418.0,436.5,9487539
2017-05-08 00:00:00+00:00,420.0406188964844,422.6499938964844,428.70001220703125,417.25,424.75,7427873
2017-05-09 00:00:00+00:00,424.16497802734375,426.79998779296875,428.79998779296875,422.70001220703125,424.75,2833132
2017-05-10 00:00:00+00:00,429.6310119628906,432.29998779296875,433.0,424.0,427.79998779296875,5378402
2017-05-11 00:00:00+00:00,424.81097412109375,427.45001220703125,434.5,425.3999938964844,434.0,4049649
2017-05-12 00:00:00+00:00,428.19000244140625,430.8500061035156,433.79998779296875,427.45001220703125,429.6499938964844,3850940
2017-05-15 00:00:00+00:00,429.2334899902344,431.8999938964844,434.0,430.1000061035156,434.0,1885702
2017-05-16 00:00:00+00:00,434.5504455566406,437.25,439.5,432.25,432.25,3452072
2017-05-17 00:00:00+00:00,446.32733154296875,449.1000061035156,452.5,435.1000061035156,436.5,6572678
2017-05-18 00:00:00+00:00,435.24615478515625,437.95001220703125,448.70001220703125,436.0,442.0,6158546
2017-05-19 00:00:00+00:00,440.61279296875,443.3500061035156,444.95001220703125,434.6000061035156,439.0,4387481
2017-05-22 00:00:00+00:00,446.8739013671875,449.6499938964844,452.75,442.6000061035156,446.0,6145914
2017-05-23 00:00:00+00:00,447.7186584472656,450.5,456.45001220703125,444.29998779296875,451.45001220703125,10330814
2017-05-24 00:00:00+00:00,466.6510314941406,469.54998779296875,473.3500061035156,458.1000061035156,470.0,27370795
2017-05-25 00:00:00+00:00,473.06121826171875,476.0,479.0,464.70001220703125,470.0,15108872
2017-05-26 00:00:00+00:00,478.1297607421875,481.1000061035156,488.25,473.5,474.1000061035156,7692869
2017-05-29 00:00:00+00:00,478.5272521972656,481.5,485.0,471.79998779296875,482.5,4253044
2017-05-30 00:00:00+00:00,478.3285217285156,481.29998779296875,487.0,480.0,482.70001220703125,3101380
2017-05-31 00:00:00+00:00,473.2102966308594,476.1499938964844,483.0,474.79998779296875,482.29998779296875,5393856
2017-06-01 00:00:00+00:00,473.70721435546875,476.6499938964844,479.70001220703125,473.54998779296875,476.95001220703125,3001232
2017-06-02 00:00:00+00:00,475.79425048828125,478.75,485.95001220703125,477.70001220703125,480.0,4319080
2017-06-05 00:00:00+00:00,475.19793701171875,478.1499938964844,481.8999938964844,475.20001220703125,478.29998779296875,2464819
2017-06-06 00:00:00+00:00,458.1538391113281,461.0,484.3500061035156,457.6000061035156,482.8999938964844,8016939
2017-06-07 00:00:00+00:00,455.17236328125,458.0,463.6499938964844,453.5,462.54998779296875,5250544
2017-06-08 00:00:00+00:00,457.955078125,460.79998779296875,463.45001220703125,457.3500061035156,459.5,4066322
2017-06-09 00:00:00+00:00,464.2161865234375,467.1000061035156,468.0,455.0,459.95001220703125,4598706
2017-06-12 00:00:00+00:00,453.43316650390625,456.25,465.25,455.20001220703125,463.75,4341696
2017-06-13 00:00:00+00:00,446.7745056152344,449.54998779296875,458.75,448.0,457.1499938964844,3577406
2017-06-14 00:00:00+00:00,449.15972900390625,451.95001220703125,453.3999938964844,447.04998779296875,450.79998779296875,3605931
2017-06-15 00:00:00+00:00,445.5322265625,448.29998779296875,457.8500061035156,446.95001220703125,452.0,3879154
2017-06-16 00:00:00+00:00,452.9362487792969,455.75,458.3999938964844,452.0,454.70001220703125,7042094
2017-06-19 00:00:00+00:00,449.5572509765625,452.3500061035156,456.3999938964844,450.5,453.79998779296875,3869675
2017-06-20 00:00:00+00:00,464.5143127441406,467.3999938964844,470.75,456.0,457.0,12014975
2017-06-21 00:00:00+00:00,454.4766540527344,457.29998779296875,466.0,455.5,466.0,5436141
2017-06-22 00:00:00+00:00,449.90509033203125,452.70001220703125,463.0,451.6000061035156,458.8500061035156,5008885
2017-06-23 00:00:00+00:00,440.4140319824219,443.1499938964844,456.5,442.3999938964844,454.0,6753648
2017-06-27 00:00:00+00:00,439.56927490234375,442.29998779296875,444.5,434.3999938964844,443.79998779296875,5915274
2017-06-28 00:00:00+00:00,439.76806640625,442.5,446.79998779296875,440.1499938964844,443.8999938964844,4960238
2017-06-29 00:00:00+00:00,432.91064453125,435.6000061035156,446.25,434.0,444.5,11085101
2017-06-30 00:00:00+00:00,429.8794860839844,432.54998779296875,435.6000061035156,428.04998779296875,433.8999938964844,4776892
2017-07-03 00:00:00+00:00,427.59368896484375,430.25,434.70001220703125,426.25,431.5,6230025
2017-07-04 00:00:00+00:00,424.2643737792969,426.8999938964844,436.3999938964844,426.0,434.20001220703125,5020683
2017-07-05 00:00:00+00:00,429.08441162109375,431.75,433.95001220703125,427.3999938964844,428.8999938964844,5050749
2017-07-06 00:00:00+00:00,434.4013977050781,437.1000061035156,438.79998779296875,433.79998779296875,435.3999938964844,4038188
2017-07-07 00:00:00+00:00,434.1529541015625,436.8500061035156,441.45001220703125,432.25,434.45001220703125,5311730
2017-07-10 00:00:00+00:00,444.19061279296875,446.95001220703125,448.1000061035156,444.0,446.6000061035156,1154721
2017-07-11 00:00:00+00:00,454.1288757324219,456.95001220703125,462.29998779296875,451.0,452.0,12069006
2017-07-12 00:00:00+00:00,458.1538391113281,461.0,463.79998779296875,456.6000061035156,461.0,6051540
2017-07-13 00:00:00+00:00,456.21588134765625,459.04998779296875,464.5,455.54998779296875,464.5,4382063
2017-07-14 00:00:00+00:00,448.5137023925781,451.29998779296875,460.0,450.3999938964844,460.0,3974269
2017-07-17 00:00:00+00:00,451.34613037109375,454.1499938964844,458.3500061035156,453.25,455.0,4922453
2017-07-18 00:00:00+00:00,453.3337707519531,456.1499938964844,459.5,452.6000061035156,452.6000061035156,2349268
2017-07-19 00:00:00+00:00,457.7563171386719,460.6000061035156,462.8999938964844,453.0,453.0,3395937
2017-07-20 00:00:00+00:00,457.30908203125,460.1499938964844,464.3500061035156,457.3500061035156,463.5,3318626
2017-07-21 00:00:00+00:00,461.73162841796875,464.6000061035156,465.8999938964844,457.6000061035156,460.0,3150269
2017-07-24 00:00:00+00:00,461.13531494140625,464.0,468.3500061035156,461.0,464.95001220703125,3773074
2017-07-25 00:00:00+00:00,453.2840881347656,456.1000061035156,464.70001220703125,454.70001220703125,462.1499938964844,7052112
2017-07-26 00:00:00+00:00,454.4766540527344,457.29998779296875,458.70001220703125,455.0,457.20001220703125,3641559
2017-07-27 00:00:00+00:00,442.650146484375,445.3999938964844,460.95001220703125,440.29998779296875,459.0,13738611
2017-07-28 00:00:00+00:00,443.0973815917969,445.8500061035156,447.45001220703125,442.45001220703125,444.6000061035156,3365171
2017-07-31 00:00:00+00:00,441.8551025390625,444.6000061035156,449.70001220703125,443.70001220703125,446.25,3804621
2017-08-01 00:00:00+00:00,444.1408996582031,446.8999938964844,452.3500061035156,445.70001220703125,446.54998779296875,4012791
2017-08-02 00:00:00+00:00,437.63134765625,440.3500061035156,449.95001220703125,438.1499938964844,449.5,4045533
2017-08-03 00:00:00+00:00,428.7862854003906,431.45001220703125,441.5,429.6000061035156,441.0,6197142
2017-08-04 00:00:00+00:00,432.91064453125,435.6000061035156,438.75,433.45001220703125,435.1000061035156,4166729
2017-08-07 00:00:00+00:00,427.34521484375,430.0,439.79998779296875,425.29998779296875,438.6000061035156,6461815
2017-08-08 00:00:00+00:00,427.34521484375,430.0,435.5,426.0,432.0,7134979
2017-08-09 00:00:00+00:00,413.4813537597656,416.04998779296875,429.8999938964844,415.0,428.79998779296875,10849567
2017-08-10 00:00:00+00:00,377.85272216796875,380.20001220703125,403.6000061035156,375.25,401.0,28114017
2017-08-11 00:00:00+00:00,372.1878662109375,374.5,379.1000061035156,358.5,376.0,14699477
2017-08-14 00:00:00+00:00,373.0823059082031,375.3999938964844,381.79998779296875,372.6000061035156,380.0,8216208
2017-08-16 00:00:00+00:00,386.8468017578125,389.25,390.70001220703125,375.5,379.45001220703125,11019760
2017-08-17 00:00:00+00:00,382.9211730957031,385.29998779296875,392.45001220703125,384.5,392.45001220703125,5971420
2017-08-18 00:00:00+00:00,378.05145263671875,380.3999938964844,383.0,377.0,381.75,5856198
2017-08-21 00:00:00+00:00,372.038818359375,374.3500061035156,382.54998779296875,371.29998779296875,382.0,5123101
2017-08-22 00:00:00+00:00,371.29345703125,373.6000061035156,379.95001220703125,372.25,378.79998779296875,4163794
2017-08-23 00:00:00+00:00,377.604248046875,379.95001220703125,381.1499938964844,373.3500061035156,376.0,4448871
2017-08-24 00:00:00+00:00,381.7782897949219,384.1499938964844,385.95001220703125,380.1000061035156,380.1000061035156,5208541
2017-08-28 00:00:00+00:00,376.9582214355469,379.29998779296875,387.3999938964844,378.29998779296875,385.8500061035156,4403872
2017-08-29 00:00:00+00:00,373.77801513671875,376.1000061035156,382.3500061035156,374.45001220703125,379.0,4689547
2017-08-30 00:00:00+00:00,376.1631774902344,378.5,382.75,377.45001220703125,380.8500061035156,3734824
2017-08-31 00:00:00+00:00,374.2251892089844,376.54998779296875,380.45001220703125,375.79998779296875,380.04998779296875,4685511
2017-09-01 00:00:00+00:00,388.4369201660156,390.8500061035156,392.8500061035156,378.6499938964844,379.3500061035156,7380325
2017-09-04 00:00:00+00:00,381.0329284667969,383.3999938964844,396.04998779296875,380.5,393.0,8433560
2017-09-05 00:00:00+00:00,385.75360107421875,388.1499938964844,389.5,383.3999938964844,385.70001220703125,4477993
2017-09-06 00:00:00+00:00,380.3372497558594,382.70001220703125,386.70001220703125,381.8500061035156,385.0,5953907
2017-09-07 00:00:00+00:00,375.8153381347656,378.1499938964844,384.3999938964844,376.0,383.70001220703125,7938665
2017-09-08 00:00:00+00:00,372.7344665527344,375.04998779296875,381.79998779296875,374.04998779296875,381.0,7471355
2017-09-11 00:00:00+00:00,372.9829406738281,375.29998779296875,380.0,374.20001220703125,380.0,5402725
2017-09-12 00:00:00+00:00,385.8529968261719,388.25,390.0,375.5,378.70001220703125,9266823
2017-09-13 00:00:00+00:00,387.2443542480469,389.6499938964844,393.95001220703125,387.20001220703125,391.0,6537279
2017-09-14 00:00:00+00:00,401.9032897949219,404.3999938964844,406.6000061035156,390.25,390.75,11476571
2017-09-15 00:00:00+00:00,399.2696533203125,401.75,406.75,400.0,402.8500061035156,9675506
2017-09-18 00:00:00+00:00,402.44989013671875,404.95001220703125,413.0,403.20001220703125,411.8500061035156,8966503
2017-09-19 00:00:00+00:00,421.034423828125,423.6499938964844,427.70001220703125,414.0,415.0,28208471
2017-09-20 00:00:00+00:00,412.23907470703125,414.79998779296875,422.75,413.0,422.75,5179160
2017-09-21 00:00:00+00:00,411.0961608886719,413.6499938964844,418.45001220703125,408.79998779296875,415.3999938964844,6946502
2017-09-22 00:00:00+00:00,409.257568359375,411.79998779296875,422.1499938964844,408.8500061035156,414.0,9781308
2017-09-25 00:00:00+00:00,405.6798400878906,408.20001220703125,415.29998779296875,404.6000061035156,413.6499938964844,6957357
2017-09-26 00:00:00+00:00,408.7109680175781,411.25,413.8999938964844,403.29998779296875,409.3999938964844,5077291
2017-09-27 00:00:00+00:00,402.4001770019531,404.8999938964844,414.25,402.0,413.5,4727360
2017-09-28 00:00:00+00:00,398.9217834472656,401.3999938964844,406.95001220703125,399.0,406.95001220703125,4850748
2017-09-29 00:00:00+00:00,399.02117919921875,401.5,405.0,397.3999938964844,401.3999938964844,7520906
2017-10-03 00:00:00+00:00,413.4316711425781,416.0,428.0,415.0,428.0,9696920
2017-10-04 00:00:00+00:00,420.9350280761719,423.54998779296875,426.0,412.70001220703125,417.54998779296875,7663143
2017-10-05 00:00:00+00:00,420.68658447265625,423.29998779296875,425.79998779296875,420.1000061035156,423.0,4606192
2017-10-06 00:00:00+00:00,422.22705078125,424.8500061035156,426.0,416.20001220703125,422.0,5308695
2017-10-09 00:00:00+00:00,422.9723815917969,425.6000061035156,432.1000061035156,423.04998779296875,424.0,4414381
2017-10-10 00:00:00+00:00,420.9847412109375,423.6000061035156,428.8999938964844,421.3999938964844,425.6000061035156,5057869
2017-10-11 00:00:00+00:00,412.93475341796875,415.5,424.8999938964844,414.1000061035156,424.8999938964844,4320451
2017-10-12 00:00:00+00:00,417.5560302734375,420.1499938964844,421.79998779296875,409.3500061035156,415.5,5442846
2017-10-13 00:00:00+00:00,422.1773376464844,424.79998779296875,429.29998779296875,418.8999938964844,421.0,6969434
2017-10-16 00:00:00+00:00,434.3516845703125,437.04998779296875,438.0,425.8500061035156,426.29998779296875,8476709
2017-10-17 00:00:00+00:00,429.6310119628906,432.29998779296875,435.75,430.20001220703125,435.75,5135763
2017-10-18 00:00:00+00:00,430.5254821777344,433.20001220703125,437.29998779296875,426.6000061035156,432.25,5539785
2017-10-19 00:00:00+00:00,424.3140563964844,426.95001220703125,433.1000061035156,424.25,433.0,1313380
2017-10-23 00:00:00+00:00,420.1400146484375,422.75,430.8500061035156,421.0,429.1000061035156,4013418
2017-10-24 00:00:00+00:00,413.4813537597656,416.04998779296875,423.79998779296875,415.04998779296875,422.75,4541742
2017-10-25 00:00:00+00:00,419.3449401855469,421.95001220703125,424.3999938964844,415.1000061035156,421.0,5666968
2017-10-26 00:00:00+00:00,416.8106689453125,419.3999938964844,422.3999938964844,417.0,421.70001220703125,6207936
2017-10-27 00:00:00+00:00,427.245849609375,429.8999938964844,434.3500061035156,422.04998779296875,422.04998779296875,7414741
2017-10-30 00:00:00+00:00,433.85479736328125,436.54998779296875,440.95001220703125,428.25,428.25,7675104
2017-10-31 00:00:00+00:00,425.7550964355469,428.3999938964844,438.8500061035156,427.29998779296875,438.8500061035156,6214996
2017-11-01 00:00:00+00:00,435.04736328125,437.75,439.95001220703125,428.45001220703125,430.95001220703125,7310931
2017-11-02 00:00:00+00:00,432.2149963378906,434.8999938964844,440.3999938964844,429.8999938964844,435.70001220703125,8262211
2017-11-03 00:00:00+00:00,444.9359436035156,447.70001220703125,449.3500061035156,432.6499938964844,434.0,8116263
2017-11-06 00:00:00+00:00,460.0421142578125,462.8999938964844,468.0,443.54998779296875,445.75,19456789
2017-11-07 00:00:00+00:00,449.0603332519531,451.8500061035156,465.8999938964844,450.04998779296875,458.20001220703125,13266543
2017-11-08 00:00:00+00:00,435.49462890625,438.20001220703125,455.0,431.29998779296875,448.0,11193613
2017-11-09 00:00:00+00:00,437.43255615234375,440.1499938964844,450.8999938964844,425.6499938964844,442.1000061035156,40547266
2017-11-10 00:00:00+00:00,419.94122314453125,422.54998779296875,438.95001220703125,420.0,438.95001220703125,22534490
2017-11-13 00:00:00+00:00,415.5187072753906,418.1000061035156,427.5,416.1000061035156,423.0,9857544
2017-11-14 00:00:00+00:00,411.7421569824219,414.29998779296875,421.8500061035156,410.6499938964844,418.54998779296875,8987515
2017-11-15 00:00:00+00:00,406.1270446777344,408.6499938964844,417.54998779296875,407.0,414.29998779296875,9867270
2017-11-16 00:00:00+00:00,410.89739990234375,413.45001220703125,415.8999938964844,411.3500061035156,411.3500061035156,6291441
2017-11-17 00:00:00+00:00,419.1958312988281,421.79998779296875,423.45001220703125,417.0,419.45001220703125,6191428
2017-11-20 00:00:00+00:00,420.388427734375,423.0,425.70001220703125,420.1000061035156,421.0,4051153
2017-11-21 00:00:00+00:00,421.6307373046875,424.25,430.0,422.5,424.45001220703125,6745407
2017-11-22 00:00:00+00:00,425.9538879394531,428.6000061035156,433.0,424.5,425.45001220703125,7899417
2017-11-23 00:00:00+00:00,423.6183776855469,426.25,431.04998779296875,422.45001220703125,428.6000061035156,7374216
2017-11-24 00:00:00+00:00,422.8730163574219,425.5,429.95001220703125,424.25,427.0,5108182
2017-11-27 00:00:00+00:00,418.7983093261719,421.3999938964844,424.75,417.79998779296875,423.0,7946028
2017-11-28 00:00:00+00:00,413.3819885253906,415.95001220703125,422.25,414.5,419.79998779296875,6217480
2017-11-29 00:00:00+00:00,411.39434814453125,413.95001220703125,419.45001220703125,412.04998779296875,415.8999938964844,4327453
2017-11-30 00:00:00+00:00,401.6548156738281,404.1499938964844,412.25,402.25,410.3999938964844,25646262
2017-12-01 00:00:00+00:00,396.4372253417969,398.8999938964844,410.25,396.5,407.8999938964844,7959197
2017-12-04 00:00:00+00:00,401.15789794921875,403.6499938964844,411.25,401.70001220703125,405.79998779296875,10043491
2017-12-05 00:00:00+00:00,399.7665710449219,402.25,405.5,396.54998779296875,404.54998779296875,7144542
2017-12-06 00:00:00+00:00,394.5986328125,397.04998779296875,404.0,395.0,400.20001220703125,5573968
2017-12-07 00:00:00+00:00,399.5180969238281,402.0,405.29998779296875,397.1499938964844,398.0,7998863
2017-12-08 00:00:00+00:00,408.6116027832031,411.1499938964844,413.75,406.0,406.0,12288946
2017-12-11 00:00:00+00:00,407.6177673339844,410.1499938964844,415.20001220703125,409.04998779296875,412.0,5066242
2017-12-12 00:00:00+00:00,404.338134765625,406.8500061035156,415.5,405.95001220703125,411.54998779296875,6151197
2017-12-13 00:00:00+00:00,399.4684143066406,401.95001220703125,409.8500061035156,400.0,407.0,5140689
2017-12-14 00:00:00+00:00,399.9156188964844,402.3999938964844,404.54998779296875,398.20001220703125,404.0,4674026
2017-12-15 00:00:00+00:00,402.5989685058594,405.1000061035156,409.0,404.20001220703125,406.5,5614113
2017-12-18 00:00:00+00:00,403.29461669921875,405.79998779296875,409.8999938964844,389.29998779296875,399.0,5356208
2017-12-19 00:00:00+00:00,417.50634765625,420.1000061035156,421.70001220703125,407.3500061035156,407.3500061035156,9686883
2017-12-20 00:00:00+00:00,419.9909362792969,422.6000061035156,427.75,419.25,421.95001220703125,11191127
2017-12-21 00:00:00+00:00,418.2020263671875,420.79998779296875,426.04998779296875,419.54998779296875,424.0,4885225
2017-12-22 00:00:00+00:00,419.3946228027344,422.0,426.3999938964844,420.8999938964844,422.04998779296875,5345261
2017-12-26 00:00:00+00:00,421.5810546875,424.20001220703125,425.1499938964844,421.1499938964844,422.0,3700655
2017-12-27 00:00:00+00:00,419.84185791015625,422.45001220703125,428.45001220703125,420.29998779296875,423.5,3673355
2017-12-28 00:00:00+00:00,416.015625,418.6000061035156,423.70001220703125,416.0,423.5,5018893
2017-12-29 00:00:00+00:00,429.1838073730469,431.8500061035156,433.45001220703125,417.1499938964844,418.0,8640908
